hotel_name,name,rating,review
Gumaya Tower Hotel,Tomi Satryatomo,5.0,"One of the best places to stay in Semarang, especially if you need to be close to the downtown area. Only take a few minutes to walk to the famous Simpang Lima, the iconic roundabout considered as the center of Semarang, with the mystical Lawang Sewu (a thousand doors) building on one of the sides. The room is neatly arranged, the bed is comfortable, the breakfast is nice and the service is superb. Everything you could expect from a 5 stars hotel. The only downside is the swimming pool which length is only about 5 meters. Due to the pandemic, the hotel implements strict regulations. Mask is expected to be worn at all times. In the restaurant, you're not allowed to take the food by yourself. Someone is always ready to cater to your need. Tables and chairs are put at a distance."
Gumaya Tower Hotel,Binod Ojha,5.0,"Nice hotel with the good services by hotel staff. Easy to reach mall and food. A lots of variety food in the breakfast but it more to local food which is not really international buffet. They serve buffet for the dinner on Friday and Saturday with reasonable price and delicious. So you should try it. The problem is only to go to GF Lobby, you have to change 2 lift the reach there."
Gumaya Tower Hotel,rasta chok,5.0,"Spacious room. Clean. For 5 star hotels if possible replace tea bags that are a little classy. There is no hairdryer in the bathroom. The breakfast menu is varied, delicious, coffee uses a machine so you can ask for cappuccino etc. Recommended 👍"
Gumaya Tower Hotel,ari gunawan,5.0,A very Comfortable hotel in semarang...😊👍Rooms: 5/5 | Service: 5/5 | Location: 5/5 …More
Gumaya Tower Hotel,Anna Bellina,5.0,"nice hotel.. room is clean, kids live the bath tub. AC is freezing. nice breakfast. great service.."
Gumaya Tower Hotel,Sahala Harahap,5.0,"Nice and clean room, good selection of menu on breakfast buffet, attentive service. They provide free 6 bottles of mineral water in the room (usually only 2). Be careful when order room service though! I ordered oxtail fried rice, only to find I can't eat it because it's too sweet, and too oily."
Gumaya Tower Hotel,Ika Hapsari,5.0,"The most luxurious hotel in Semarang city. Located in a very strategic area in Gajahmada street that is super accessible from the city center. I haven't try to stay here, only try their iftar menu in their ballroom. They provide such a complete menu for iftar with understandable price. No wonder that this hotel has 5 stars label. Like any other city style hotel, they don't have a wide area of courtyard that make it a bit crowded when there is an event inside attended by many guests. The interior design is also modern and luxurious. The room rate is fair according to the season"
Gumaya Tower Hotel,David Teck Chin,5.0,A high end hotel within the sleepy city of Semarang. I enjoyed my stay here and the value for money for the quality of the rooms was good. The staff were attentive and their restaurants were pretty good. Buffet was really cheap and offered a fair amount of choice from various cuisines. Location is near the famous weekend night market which houses a huge number of stalls for street food within their little chinatown. It is also near Paragon Mall. Overall can't fault much for the price of the rooms at which I got mine for.
Gumaya Tower Hotel,Bruce Hanadi,4.0,"This hotel is located near downtown, only 5 minutes drive to the alun-alun simpang 5 or lawang sewu area. The room was large, and clean and the bathroom was equipped with bathtub for the standard room. Breakfast was good, they have quite selection of domestic food.Rooms: 5/5 | Service: 5/5 | Location: 5/5 …More"
Gumaya Tower Hotel,Dee Journey,5.0,"First time in semarang, first hotel to staycation.. IMPRESSED. Keep up da good work boyss.. Yes, ure the finest 'f....g h..l yeaa' hotel in semarang 😁 Ur big room, is impressed. Ur service and totality, is impressed. Ur breakfast, is impressed. Ur skyline, is impressed. What can i say??? Worthed!!"
Gumaya Tower Hotel,Paulius,5.0,Just renovated last year. Everything looks brand new in the room with additional great numbers of power outlets to accommodate enough gadgets. Covid19 security measures quiet good in all vicinities
Gumaya Tower Hotel,Ciput Purwianti,5.0,Good place to rest after a busy day in SemarangRooms: 5/5 | Service: 5/5 | Location: 5/5 …More
Gumaya Tower Hotel,Benedict Evan,5.0,First time to visit here. Already make a good first impression for me. I just put this review after I landed and arrived tonight at this hotel. Staff are so welcome and friendly. Hotel is very clean. Hotel room is very modern and good design. Hopefully for tommorow breakfast I expect the best experience also. Best luck for you.
Gumaya Tower Hotel,Prasetyo Utomo,5.0,"New hotel, clean and spacious.. Good price/rate, free breakfast"
Gumaya Tower Hotel,Chris Gsb,4.0,Nice and cozy
Gumaya Tower Hotel,D K,2.0,"Seems do not deserve to be called a 5 star hotel. The facilities and attention to detail does not reflect a true 5 star hotel. See pictures for reference. The worst part of it all...hairdryer cable blew when my wife was using it. It sparked some fire with smoke while tripping the circuit breaker. My wife's finger got burned and she felt a little numb on her affected hand. Hairdryer has no brand, look and feels cheap! Hotel apologized, and sent a small cake as a sign of apology. I think this hotel still got potential to better. My room pros are, cold air con, quite comfy bed, ,,, 6 free bottle water everyday..."
Gumaya Tower Hotel,Gagah Gautama,5.0,"Good at all, especially for the many choices of breakfast and it all was very delicious. Clean room and all facilities, but the swimming pool just standard maybe because it's not a brand new hotel. Overall satisfied and would come back again"
Gumaya Tower Hotel,Catur Wibowo,5.0,"This hotel is excellent. It was my first experience of staying in this hotel, and I have a great experience. From arrival, checking in till departure, all are great. Thanks"
Gumaya Tower Hotel,buyung mahendra,5.0,"This is a five star hotel in semarang. The room is big enough and standard facility. But there are a bathtub in every room i guess. Because of covid, you actually can eat every dish in the restaurant but cant serve your selve. No problem cause every dish is tasty."
Gumaya Tower Hotel,Andy Wijaya,5.0,"Going to bukber event at Marquess. My favorite so far is chicken quesadillas, beef wellington, balinese grilled fish, chicken satay, and their sushi is also nice. I never found a delicious sushi in an all you can eat scenery. My last praise goes to their mendoan / fried tempeh. Very crisp and salty makes me reach for it for the 2nd time 😅"
Gumaya Tower Hotel,Jess Lam,5.0,"Location is in center of town though no shopping mall in walking distance. However, with the availability of grab taxis in the city, there is no transportation problem at all to visiting the big malls in town. Big room, spacious bathroom and great breakfast, although a little crowded during the Muslim Holidays week. I love this place."
Gumaya Tower Hotel,Lumi Loo,3.0,"Decent size rooms for a 5 star hotel outside the capital. Prices are fine, BEWARE that the hotel only assigns ONE floor for smokers. Receptionist claims that you've to call ahead and confirm, yet my room was denied to me even after a verbal confirmation of availability. There was no upgrades or compensation offered, but the hotel moved us to a smoking room the next day. They've also managed to lose a charger of mine during the room transfer. If you insist on a local experience, go for it, but this hotel won't be my first choice on the list. I've had better experience with other hotels in the area. (Crowne was a significantly better experience, not sure about its current state after they changed management to PO hotels.)"
Gumaya Tower Hotel,George Adriaansz,4.0,"This new hotel might be the best among other hotels in Semarang city. The building was new, the front desk staffs are friendly and responsive, there were four lifts to serve the hotel guest uo and down, the breakfast room was spacious and offered various menus to satisfy our taste buds. The room was spacious, well furnished, and amenities were complete and good. No restaurants surround this hotel that could reach walkable, so the guests had two options to have dinner, go to hotel restaurant or go to other redtaurants by taxi or on line rental vehicle"
